index,hit_ticks,miss_ticks
30147,100,1104
30148,98,1096
30149,98,1104
30150,102,1094
30151,96,1104
30152,100,1100
30153,104,1098
30154,98,1100
30155,100,1098
30156,98,1100
30157,102,1604
30158,102,1098
30159,98,1094
30160,96,1102
30161,98,1096
30162,98,1092
30163,98,1096
30164,102,1110
30165,98,1102
30166,98,1092
30167,102,1104
30168,98,1092
30169,100,1088
30170,100,1092
30171,98,1104
30172,100,1088
30173,100,1104
30174,102,1110
30175,94,1100
30176,102,1610
30177,98,1094
30178,98,1096
30179,104,1092
30180,98,1098
30181,98,1104
30182,98,1098
30183,100,1100
30184,98,1094
30185,98,1098
30186,102,1092
30187,98,1092
30188,98,1102
30189,98,1094
30190,100,1098
30191,100,1110
30192,98,1098
30193,100,1092
30194,98,1098
30195,98,1592
30196,98,1096
30197,98,1094
30198,100,1092
30199,100,1102
30200,102,1092
30201,100,1098
30202,98,1094
30203,96,1092
30204,98,1098
30205,102,1102
30206,104,1098
30207,98,1098
30208,98,1092
30209,100,1092
30210,98,1098
30211,100,1096
30212,102,1092
30213,100,1098
30214,100,1600
30215,98,1088
30216,100,1092
30217,102,1092
30218,102,1098
30219,98,1102
30220,98,1106
30221,100,1094
30222,100,1092
30223,100,1100
30224,100,1098
30225,98,1090
30226,100,1090
30227,100,1108
30228,100,1102
30229,96,1100
30230,102,1094
30231,98,1100
30232,102,1100
30233,100,1572
30234,100,1098
30235,98,1094
30236,98,1092
30237,98,1092
30238,98,1098
30239,100,1092
30240,98,1092
30241,102,1098
30242,98,1108
30243,100,1098
30244,98,1096
30245,100,1094
30246,100,1094
30247,100,1086
30248,98,1096
30249,98,1104
30250,100,1094
30251,98,1092
30252,98,1094
30253,102,1420
30254,102,1092
30255,96,1094
30256,100,1100
30257,100,1092
30258,96,1098
30259,98,1088
30260,100,1100
30261,98,1092
30262,100,1088
30263,102,1098
30264,100,1092
30265,98,1098
30266,98,1092
30267,100,1100
30268,94,1096
30269,98,1090
30270,98,1098
30271,100,1092
30272,102,1092
30273,100,1536
30274,98,1098
30275,100,1102
30276,100,1098
30277,102,1092
30278,98,1096
30279,100,1090
30280,98,1104
30281,98,1094
30282,98,1092
30283,100,1098
30284,102,1088
30285,100,1096
30286,98,1096
30287,102,1086
30288,102,1098
30289,100,1100
30290,102,1094
30291,100,1106
30292,98,1566
30293,100,1108
30294,100,1090
30295,98,1092
30296,100,1094
30297,100,1104
30298,98,1092
30299,100,1098
30300,98,1094
30301,100,1092
30302,98,1102
30303,98,1100
30304,100,1096
30305,98,1098
30306,100,1098
30307,98,1094
30308,100,1098
30309,98,1102
30310,100,1108
30311,102,1040
30312,100,1380
30313,98,1096
30314,102,1098
30315,98,1104
30316,100,1098
30317,96,1108
30318,100,1092
30319,98,1092
30320,102,1090
30321,100,1094
30322,102,1104
30323,104,1098
30324,100,1094
30325,100,1098
30326,102,1096
30327,100,1098
30328,100,1100
30329,100,1094
30330,98,1096
30331,98,1636
30332,102,1096
30333,100,1102
30334,100,1094
30335,100,1092
30336,98,1096
30337,98,1092
30338,96,1098
30339,102,1098
30340,98,1094
30341,100,1098
30342,100,1098
30343,96,1092
30344,98,1094
30345,98,1108
30346,98,1096
30347,102,1100
30348,98,1092
30349,98,1098
30350,98,1584
30351,100,1096
30352,102,1092
30353,100,1096
30354,100,1092
30355,100,1098
30356,102,1098
30357,98,1096
30358,100,1098
30359,102,1098
30360,100,1096
30361,102,1096
30362,98,1106
30363,102,1096
30364,100,1096
30365,100,1098
30366,102,1092
30367,100,1094
30368,102,1092
30369,98,1620
30370,100,1098
30371,98,1098
30372,102,1098
30373,100,1104
30374,98,1100
30375,100,1098
30376,100,1096
30377,98,1092
30378,100,1096
30379,100,1092
30380,102,1088
30381,100,1094
30382,98,1098
30383,94,1098
30384,100,1096
30385,98,1094
30386,102,1092
30387,98,1094
30388,98,1596
30389,98,1098
30390,100,1104
30391,100,1092
30392,102,1096
30393,102,1098
30394,98,1092
30395,102,1096
30396,98,1098
30397,102,1096
30398,98,1092
30399,98,1100
30400,100,1098
30401,98,1104
30402,100,1096
30403,98,1096
30404,98,1104
30405,104,1104
30406,100,1106
30407,102,1620
30408,98,1092
30409,98,1100
30410,100,1100
30411,98,1092
30412,100,1094
30413,100,1090
30414,98,1102
30415,98,1104
30416,98,1092
30417,100,1092
30418,100,1092
30419,102,1098
30420,98,1102
30421,100,1104
30422,100,1098
30423,98,1098
30424,100,1102
30425,100,1098
30426,102,1560
30427,98,1098
30428,100,1098
30429,100,1090
30430,100,1102
30431,98,1092
30432,98,1098
30433,100,1100
30434,102,1096
30435,98,1100
30436,98,1108
30437,100,1090
30438,100,1100
30439,100,1092
30440,102,1094
30441,98,1090
30442,98,1098
30443,102,1094
30444,98,1094
30445,100,1612
30446,102,1098
30447,106,1092
30448,100,1092
30449,100,1106
30450,100,988
30451,100,1100
30452,102,1102
30453,98,1100
30454,100,1096
30455,100,1088
30456,98,1098
30457,102,1096
30458,102,1098
30459,98,1096
30460,98,1102
30461,100,1098
30462,102,1092
30463,100,1104
30464,100,1632
30465,98,1092
30466,100,1098
30467,104,1098
30468,98,1098
30469,98,1096
30470,102,1098
30471,100,1096
30472,98,1104
30473,100,1096
30474,100,1098
30475,98,1098
30476,102,1086
30477,100,1108
30478,98,1098
30479,100,1092
30480,98,1096
30481,98,1096
30482,100,1100
30483,98,1102
30484,98,1538
30485,100,1104
30486,98,1098
30487,96,1086
30488,102,1092
30489,100,1092
30490,100,1092
30491,98,1092
30492,100,1102
30493,100,1098
30494,102,1094
30495,98,1092
30496,100,1102
30497,98,1106
30498,100,1088
30499,100,1094
30500,102,1094
30501,98,1092
30502,98,1098
30503,100,1602
30504,100,1092
30505,98,1100
30506,102,1094
30507,100,1106
30508,98,1092
30509,98,994
30510,100,1092
30511,100,1018
30512,94,954
30513,100,1094
30514,100,1094
30515,100,1098
30516,100,1092
30517,102,1098
30518,98,1098
30519,100,1104
30520,100,1098
30521,100,1094
30522,100,1094
30523,100,1100
30524,98,1098
30525,98,1620
30526,98,1092
30527,102,1092
30528,100,1094
30529,100,1090
30530,102,1092
30531,100,1102
30532,98,1098
30533,100,1102
30534,98,1102
30535,98,1096
30536,100,1092
30537,100,1092
30538,102,1102
30539,102,1092
30540,98,1092
30541,100,1094
30542,102,1098
30543,98,1106
30544,102,1612
30545,98,1092
30546,98,1104
30547,96,1098
30548,102,1098
30549,98,1102
30550,98,1104
30551,102,1086
30552,98,1094
30553,98,1100
30554,98,1098
30555,98,1100
30556,100,1110
30557,98,1100
30558,94,1088
30559,98,1088
30560,96,1098
30561,96,1096
30562,100,1098
30563,102,1562
30564,100,1102
30565,98,1096
30566,100,1100
30567,100,1098
30568,100,1098
30569,100,1090
30570,104,1088
30571,98,1098
30572,100,1092
30573,100,1102
30574,104,1096
30575,102,1094
30576,100,1094
30577,98,1098
30578,102,1096
30579,100,1096
30580,102,1094
30581,98,1094
30582,94,1632
30583,98,1098
30584,98,1098
30585,96,1092
30586,98,1100
30587,102,1104
30588,98,1106
30589,104,1040
30590,98,1094
30591,100,1098
30592,98,1094
30593,100,1096
30594,100,1098
30595,98,1096
30596,102,1092
30597,98,1086
30598,100,1104
30599,102,1100
30600,100,1098
30601,102,1638
30602,98,1098
30603,100,1102
30604,98,1094
30605,98,1096
30606,98,1098
30607,100,1096
30608,100,1098
30609,100,1092
30610,98,1098
30611,96,1094
30612,100,1094
30613,104,1100
30614,98,1094
30615,98,1096
30616,96,1092
30617,98,1098
30618,98,1092
30619,98,1096
30620,102,1596
30621,98,1102
30622,98,1088
30623,100,1106
30624,100,1096
30625,100,1096
30626,104,1096
30627,100,1096
30628,100,1102
30629,100,1100
30630,100,1090
30631,100,1102
30632,102,1096
30633,98,1096
30634,100,1090
30635,98,1040
30636,102,1102
30637,100,1094
30638,102,1090
30639,98,1614
30640,102,1100
30641,96,1090
30642,104,1102
30643,98,1092
30644,102,1092
30645,100,1088
30646,100,1098
30647,100,1094
30648,98,1098
30649,96,1092
30650,100,1096
30651,100,1102
30652,104,1096
30653,100,1092
30654,98,1092
30655,98,1092
30656,102,1098
30657,98,1092
30658,100,1598
30659,102,1104
30660,98,1098
30661,100,1098
30662,104,1098
30663,100,1108
30664,98,1096
30665,100,1100
30666,98,1094
30667,100,1104
30668,100,1092
30669,100,1088
30670,98,1096
30671,102,1094
30672,100,1098
30673,100,1104
30674,98,1094
30675,98,1092
30676,98,1098
30677,102,1560
30678,100,1094
30679,100,1100
30680,100,1102
30681,98,1086
30682,100,1098
30683,100,1102
30684,100,1098
30685,100,1096
30686,102,1092
30687,100,1088
30688,98,1092
30689,100,1102
30690,100,1092
30691,98,1628
30692,106,1096
30693,100,1094
30694,100,1098
30695,98,1096
30696,98,1102
30697,100,1098
30698,104,1094
30699,98,1098
30700,98,1094
30701,100,1108
30702,98,1092
30703,98,1098
30704,102,1098
30705,100,1092
30706,96,1098
30707,96,1094
30708,98,1096
30709,100,1096
30710,98,1618
30711,98,1098
30712,96,1092
30713,98,1094
30714,98,1092
30715,100,1098
30716,102,1086
30717,96,1090
30718,100,1100
30719,100,1094
30720,98,1092
30721,102,1102
30722,98,1092
30723,100,1104
30724,100,1094
30725,98,1104
30726,100,1092
30727,98,1096
30728,102,1092
30729,100,1632
30730,98,1092
30731,102,1092
30732,100,1094
30733,102,1094
30734,100,1098
30735,98,1098
30736,98,1104
30737,96,1098
30738,98,1092
30739,100,1102
30740,100,1092
30741,100,1092
30742,98,1092
30743,102,1092
30744,100,1092
30745,102,1088
30746,102,1098
30747,96,1096
30748,100,1560
30749,96,1092
30750,98,1108
30751,100,1090
30752,102,1092
30753,100,1096
30754,100,1092
30755,100,1094
30756,102,1106
30757,102,1094
30758,104,1092
30759,100,1102
30760,100,1102
30761,100,1092
30762,98,1086
30763,100,1092
30764,102,1094
30765,98,1092
30766,100,1096
30767,102,1636
30768,100,1094
30769,98,1098
30770,102,1112
30771,100,1108
30772,98,1104
30773,98,1096
30774,100,1042
30775,98,1086
30776,98,1094
30777,98,1094
30778,98,1098
30779,100,1100
30780,98,1094
30781,100,1104
30782,102,1094
30783,98,1098
30784,98,1092
30785,98,1104
30786,102,1638
30787,100,1086
30788,100,1092
30789,98,1092
30790,96,1092
30791,100,1094
30792,98,1096
30793,100,1096
30794,102,1092
30795,98,1096
30796,96,1098
30797,98,1092
30798,98,1092
30799,100,1104
30800,98,1102
30801,98,1094
30802,98,1092
30803,104,1092
30804,100,1098
30805,102,1634
30806,98,1096
30807,100,1094
30808,100,1096
30809,98,1098
30810,102,1088
30811,98,1108
30812,102,1096
30813,100,1098
30814,100,1098
30815,102,1096
30816,98,1098
30817,108,1104
30818,100,1100
30819,102,1096
30820,98,1046
30821,98,1092
30822,100,1092
30823,100,1090
30824,102,1638
30825,98,1092
30826,100,1094
30827,100,1098
30828,102,1098
30829,102,1094
30830,98,1094
30831,96,1096
30832,98,1096
30833,98,1092
30834,98,1104
30835,96,1104
30836,98,1096
30837,98,1096
30838,98,1098
30839,100,1092
30840,100,1092
30841,98,1104
30842,102,1100
30843,98,1568
30844,100,1098
30845,98,1092
30846,98,1096
30847,100,1100
30848,102,1090
30849,98,1098
30850,98,1098
30851,98,1102
30852,100,1092
30853,102,1100
30854,96,1100
30855,100,1092
30856,100,1092
30857,100,1098
30858,98,1092
30859,106,1092
30860,100,1092
30861,100,1092
30862,100,1536
30863,98,1098
30864,100,1110
30865,100,1098
30866,98,1094
30867,98,1098
30868,100,1098
30869,98,1092
30870,100,1102
30871,100,1096
30872,100,1092
30873,100,1092
30874,98,1096
30875,102,1090
30876,100,1092
30877,98,1092
30878,98,1098
30879,98,1092
30880,102,1102
30881,98,1606
30882,98,1096
30883,98,1098
30884,100,1094
30885,100,1098
30886,102,1098
30887,100,1088
30888,106,1100
30889,100,1100
30890,100,1092
30891,100,1092
30892,100,1102
30893,100,1102
30894,98,1092
30895,98,1098
30896,100,1096
30897,98,1098
30898,98,1092
30899,100,1096
30900,96,1558
30901,96,1096
30902,100,1088
30903,102,1104
30904,98,1094
30905,100,1092
30906,100,1094
30907,100,1104
30908,98,1090
30909,98,1088
30910,98,1092
30911,100,1094
30912,98,1094
30913,100,1102
30914,98,1098
30915,100,1098
30916,98,1100
30917,98,1092
30918,98,1102
30919,100,1092
30920,100,1602
30921,98,1100
30922,98,1092
30923,100,1092
30924,102,1098
30925,98,1098
30926,100,1108
30927,98,1094
30928,98,1098
30929,100,1104
30930,100,1094
30931,100,1098
30932,100,1096
30933,100,1098
30934,98,1098
30935,98,1092
30936,102,1092
30937,100,1108
30938,98,1096
30939,98,1578
30940,102,1098
30941,98,1108
30942,100,1094
30943,100,1102
30944,98,1098
30945,100,1100
30946,100,1102
30947,98,1092
30948,96,1096
30949,100,1098
30950,100,1106
30951,98,1096
30952,104,1092
30953,98,1094
30954,100,1096
30955,100,1092
30956,100,1100
30957,100,1096
30958,98,1556
30959,98,1044
30960,104,1102
30961,100,1102
30962,98,1094
30963,98,1090
30964,98,1094
30965,100,1096
30966,96,1096
30967,104,1096
30968,100,1098
30969,100,1098
30970,98,1094
30971,100,1098
30972,100,1092
30973,100,1098
30974,98,1094
30975,98,1098
30976,100,1108
30977,100,1602
30978,102,1094
30979,100,1104
30980,100,1092
30981,100,1092
30982,98,1102
30983,98,1094
30984,100,1094
30985,100,1102
30986,98,1094
30987,98,1092
30988,98,1102
30989,100,1098
30990,98,1098
30991,98,1096
30992,100,1104
30993,100,1098
30994,100,1092
30995,100,1088
30996,98,1630
30997,98,1094
30998,100,1098
30999,100,1092
31000,102,1098
31001,98,1094
31002,100,1096
31003,100,1096
31004,98,1100
31005,100,1050
31006,98,1092
31007,104,1104
31008,100,1092
31009,100,1094
31010,98,1104
31011,98,1092
31012,100,1098
31013,100,1098
31014,102,1096
31015,98,1616
31016,98,1092
31017,98,1096
31018,98,1110
31019,98,1096
31020,100,1092
31021,98,1096
31022,100,1098
31023,100,1098
31024,100,1092
31025,100,1098
31026,98,1106
31027,98,1094
31028,98,1098
31029,98,1102
31030,100,1094
31031,100,1090
31032,100,1100
31033,98,1100
31034,98,1584
31035,98,1096
31036,98,1094
31037,100,1092
31038,100,1098
31039,100,1096
31040,96,1088
31041,100,1092
31042,102,1096
31043,100,1092
31044,100,1092
31045,98,1088
31046,98,1086
31047,100,1096
31048,98,1090
31049,98,1104
31050,98,1104
31051,98,1106
31052,102,1094
31053,100,1602
31054,100,1098
31055,98,1098
31056,100,1094
31057,100,1094
31058,98,1098
31059,100,1084
31060,100,1088
31061,98,1100
31062,100,1090
31063,102,1092
31064,100,1092
31065,98,1094
31066,100,1088
31067,100,1092
31068,98,1098
31069,100,1098
31070,98,1096
31071,102,1104
31072,100,1560
31073,96,1098
31074,102,1098
31075,102,1092
31076,100,1094
31077,100,1092
31078,100,1104
31079,98,1092
31080,98,1092
31081,100,1096
31082,106,1096
31083,100,1108
31084,100,1094
31085,100,1102
31086,98,1096
31087,98,1088
31088,100,1098
31089,102,1100
31090,100,1090
31091,98,1574
31092,98,1092
31093,100,1098
31094,98,1092
31095,100,1098
31096,98,1092
31097,100,1106
31098,98,1094
31099,98,1090
31100,98,1098
31101,100,1102
31102,100,1088
31103,98,1102
31104,100,1094
31105,100,1098
31106,100,1092
31107,96,1108
31108,100,1100
31109,98,1090
31110,100,1632
31111,100,1094
31112,96,1100
31113,98,1092
31114,100,1092
31115,98,1098
31116,100,1094
31117,100,1096
31118,100,1096
31119,98,1096
31120,102,1104
31121,98,1094
31122,100,1108
31123,100,1090
31124,102,1098
31125,98,1098
31126,100,1096
31127,100,1090
31128,98,1088
31129,100,1566
31130,100,1100
31131,98,1088
31132,100,1100
31133,98,1100
31134,100,1100
31135,100,1098
31136,98,1104
31137,100,1100
31138,100,1092
31139,102,1100
31140,98,1094
31141,98,1092
31142,98,1094
31143,98,1098
31144,100,996
31145,98,1092
31146,100,1106
31147,100,1092
31148,102,1628
31149,100,1098
31150,98,1098
31151,100,1092
31152,100,1096
31153,98,1092
31154,98,1100
31155,100,1102
31156,98,1092
31157,100,1094
31158,100,1098
31159,98,1104
31160,100,1092
31161,100,1104
31162,100,1096
31163,98,1092
31164,100,1092
31165,98,1098
31166,100,1100
31167,98,1096
31168,100,1432
31169,100,1104
31170,100,1092
31171,98,1098
31172,100,1096
31173,98,1096
31174,96,1100
31175,98,1096
31176,98,1092
31177,100,1092
31178,98,1098
31179,100,1098
31180,100,1094
31181,98,1092
31182,98,1102
31183,100,1096
31184,100,1090
31185,98,1094
31186,100,1088
31187,100,1102
31188,100,1418
31189,98,1100
31190,100,1098
31191,100,1090
31192,98,1094
31193,100,1100
31194,98,1094
31195,98,1094
31196,100,1100
31197,98,1098
31198,98,1100
31199,98,1092
31200,98,1098
31201,94,1100
31202,100,1090
31203,100,1102
31204,94,1098
31205,98,1092
31206,100,1098
31207,100,1622
31208,100,1108
31209,100,1092
31210,100,1094
31211,100,1108
31212,98,1094
31213,100,1092
31214,100,1094
31215,100,1098
31216,100,1098
31217,98,1098
31218,100,1094
31219,98,1088
31220,100,1096
31221,98,1096
31222,98,1092
31223,98,1092
31224,100,1096
31225,98,1108
31226,98,1632
31227,98,1090
31228,102,1096
31229,98,1094
31230,100,1092
31231,100,1092
31232,98,1096
31233,100,1104
31234,100,1088
31235,98,1092
31236,100,1104
31237,98,1096
31238,98,1090
31239,100,1098
31240,98,1092
31241,100,1094
31242,102,1090
31243,98,1100
31244,100,1092
31245,100,1624
31246,98,1102
31247,100,1098
31248,98,1098
31249,100,1098
31250,100,1106
31251,100,1102
31252,98,1088
31253,100,1098
31254,98,1092
31255,98,1092
31256,98,1098
31257,100,1092
31258,98,1092
31259,98,1090
31260,98,1098
31261,102,1098
31262,100,1104
31263,100,1098
31264,98,1634
31265,98,1098
31266,100,1088
31267,100,1100
31268,100,1094
31269,100,1094
31270,98,1098
31271,98,1100
31272,100,1104
31273,98,1098
31274,96,1098
31275,98,1104
31276,100,1092
31277,100,1090
31278,98,1096
31279,98,1096
31280,98,1098
31281,100,1092
31282,100,1102
31283,96,1616
31284,96,1098
31285,100,1092
31286,100,1102
31287,100,1092
31288,98,1092
31289,98,1108
31290,98,1094
31291,98,1088
31292,100,1100
31293,98,1102
31294,98,1088
31295,100,1096
31296,100,1092
31297,98,1106
31298,100,1092
31299,100,1102
31300,100,1104
31301,98,1094
31302,100,1608
31303,98,1092
31304,98,1096
31305,100,1098
31306,100,1088
31307,100,1100
31308,100,1096
31309,98,1088
31310,98,1104
31311,98,1102
31312,100,1096
31313,96,1092
31314,100,1096
31315,98,1108
31316,102,1092
31317,98,1092
31318,96,1098
31319,98,1092
31320,98,1098
31321,100,1566
31322,98,1098
31323,96,1094
31324,100,1092
31325,100,1096
31326,98,1092
31327,98,1092
31328,100,1092
31329,96,960
31330,100,1094
31331,98,1114
31332,100,1098
31333,100,1106
31334,98,1098
31335,98,1092
31336,98,1110
31337,98,1096
31338,100,1104
31339,98,1094
31340,98,1092
31341,98,1420
31342,96,1098
31343,98,1092
31344,96,1092
31345,98,1094
31346,100,1098
31347,94,1090
31348,100,1094
31349,98,1092
31350,100,1104
31351,98,1104
31352,100,1094
31353,100,1094
31354,98,1094
31355,94,1094
31356,100,1102
31357,98,1100
31358,100,1098
31359,98,1102
31360,100,1648
31361,98,1094
31362,100,1102
31363,96,1094
31364,98,1106
31365,100,1098
31366,98,1106
31367,98,1096
31368,102,1098
31369,98,1094
31370,98,1094
31371,102,1104
31372,100,1098
31373,100,1098
31374,100,1090
31375,98,1096
31376,100,1096
31377,100,1090
31378,98,1100
31379,100,1608
31380,100,1088
31381,100,1098
31382,102,1100
31383,100,1104
31384,100,1096
31385,100,1098
31386,98,1090
31387,100,1100
31388,100,1096
31389,100,1098
31390,98,1108
31391,100,1096
31392,104,1092
31393,98,1104
31394,100,1092
31395,100,1096
31396,100,1094
31397,96,1096
31398,100,1578
31399,100,1100
31400,100,1102
31401,100,1098
31402,98,1098
31403,98,1092
31404,102,1098
31405,100,1104
31406,98,1104
31407,100,1098
31408,102,1092
31409,100,1090
31410,100,1098
31411,100,1092
31412,98,1104
31413,98,1092
31414,98,1098
31415,98,1102
31416,98,1098
31417,100,1634
31418,100,1092
31419,98,1104
31420,100,1096
31421,100,1104
31422,100,1098
31423,98,1098
31424,100,1092
31425,100,1104
31426,98,1106
31427,100,1092
31428,100,1106
31429,98,1100
31430,102,1092
31431,100,1098
31432,100,1096
31433,100,1098
31434,98,1092
31435,98,1562
31436,98,1094
31437,98,1098
31438,100,1096
31439,100,1104
31440,98,1098
31441,98,1092
31442,100,1094
31443,100,1106
31444,98,1094
31445,100,1098
31446,98,1092
31447,98,1092
31448,98,1098
31449,100,1098
31450,100,1104
31451,98,1100
31452,98,1096
31453,98,1102
31454,98,1614
31455,100,1092
31456,98,1092
31457,96,1098
31458,98,1094
31459,98,1098
31460,98,1104
31461,100,1096
31462,100,1092
31463,100,1092
31464,104,1098
31465,100,1100
31466,102,1090
31467,98,1098
31468,98,1048
31469,98,1106
31470,98,1092
31471,98,1094
31472,98,1096
31473,98,1566
31474,98,1096
31475,102,1096
31476,98,1096
31477,100,1092
31478,98,1092
31479,98,1094
31480,100,1098
31481,98,1102
31482,100,1092
31483,96,1096
31484,98,1100
31485,98,1098
31486,100,1104
31487,96,1098
